anio_hidro;mes;Qmax_inst;Qmd_max;fecha;RI;clase_RI;clase_magnitud
1984;8;0.818;0.818;1984-08-01;1.0;Progresiva;Ordinario
1984;9;0.15;0.15;1984-09-01;1.0;Progresiva;Ordinario
1984;10;0.0;0.0;1983-10-01;;;
1984;11;105.6;51.2;1983-11-01;2.0624999999999996;Flash flood;Extremo
1984;12;148.24;48.0;1983-12-01;3.0883333333333334;Flash flood;Excepcional
1985;1;;156.4;1985-01-01;;;
1985;2;80.0;48.0;1985-02-01;1.6666666666666667;Rápida;Significativo
1985;3;12.0;7.54;1985-03-01;1.5915119363395225;Rápida;Notable
1985;4;79.2;40.0;1985-04-01;1.98;Rápida;Significativo
1985;5;;4.34;1985-05-01;;;
1985;6;5.45;4.34;1985-06-01;1.2557603686635945;Moderada;Ordinario
1985;7;0.9;0.9;1985-07-01;1.0;Progresiva;Ordinario
1985;8;;0.0;1985-08-01;;;
1985;9;;0.0;1985-09-01;;;
1985;10;56.0;3.57;1984-10-01;;;Significativo
1985;11;79.2;28.8;1984-11-01;2.75;Flash flood;Significativo
1985;12;48.0;9.72;1984-12-01;4.938271604938271;Flash flood;Significativo
1986;1;14.848;6.188;1986-01-01;2.3994828700711057;Flash flood;Notable
1986;2;95.998;60.799;1986-02-01;1.5789404430993932;Rápida;Extremo
1986;3;12.548;9.528;1986-03-01;1.31696053736356;Moderada;Notable
1986;4;5.267;3.193;1986-04-01;1.649545881616035;Rápida;Ordinario
1986;5;3.029;2.864;1986-05-01;1.0576117318435754;Progresiva;Ordinario
1986;6;1.068;0.828;1986-06-01;1.2898550724637683;Moderada;Ordinario
1986;7;0.086;0.086;1986-07-01;1.0;Progresiva;Ordinario
1986;8;0.0;0.0;1986-08-01;;;
1986;9;20.798;3.688;1986-09-01;5.63937093275488;Flash flood;Notable
1986;10;;0.032;1985-10-01;;;
1986;11;5.728;5.728;1985-11-01;1.0;Progresiva;Notable
1986;12;;55.999;1985-12-01;;;
1987;1;131.2;100.0;1987-01-01;1.3119999999999998;Moderada;Excepcional
1987;2;41.6;22.4;1987-02-01;1.8571428571428574;Rápida;Significativo
1987;3;4.75;4.18;1987-03-01;1.1363636363636365;Progresiva;Ordinario
1987;4;132.8;22.4;1987-04-01;5.92857142857143;Flash flood;Excepcional
1987;5;2.05;2.05;1987-05-01;1.0;Progresiva;Ordinario
1987;6;0.75;0.75;1987-06-01;1.0;Progresiva;Ordinario
1987;7;0.033;0.033;1987-07-01;1.0;Progresiva;Ordinario
1987;8;0.35;0.087;1987-08-01;4.022988505747127;Flash flood;Ordinario
1987;9;20.0;2.31;1987-09-01;8.658008658008658;Flash flood;Notable
1987;10;2.18;1.65;1986-10-01;1.3212121212121213;Moderada;Ordinario
1987;11;56.0;10.825;1986-11-01;5.173210161662818;Flash flood;Significativo
1987;12;6.13;1.55;1986-12-01;3.954838709677419;Flash flood;Notable
1988;1;105.6;;1988-01-01;;;Extremo
1988;2;52.0;18.4;1988-02-01;2.8260869565217392;Flash flood;Significativo
1988;3;2.86;2.7;1988-03-01;1.0592592592592591;Progresiva;Ordinario
1988;4;57.6;19.2;1988-04-01;3.0;Flash flood;Significativo
1988;5;56.0;28.0;1988-05-01;2.0;Rápida;Significativo
1988;6;12.55;7.01;1988-06-01;1.790299572039943;Rápida;Notable
1988;7;105.6;39.2;1988-07-01;2.6938775510204076;Flash flood;Extremo
1988;10;136.0;;1987-10-01;;;Excepcional
1988;11;60.0;32.0;1987-11-01;1.875;Rápida;Significativo
1988;12;;;1987-12-01;;;
1989;1;1.076;0.7;1989-01-01;1.5371428571428574;Rápida;Ordinario
1989;2;4.439;1.652;1989-02-01;2.6870460048426152;Flash flood;Ordinario
1989;3;1.516;1.228;1989-03-01;1.234527687296417;Moderada;Ordinario
1989;4;8.25;4.813;1989-04-01;1.7141076251817995;Rápida;Notable
1989;5;3.691;1.72;1989-05-01;2.1459302325581393;Flash flood;Ordinario
1989;6;3.02;1.947;1989-06-01;1.5511042629686698;Rápida;Ordinario
1989;7;0.22;0.22;1989-07-01;1.0;Progresiva;Ordinario
1989;8;0.0;0.0;1989-08-01;;;
1989;9;0.0;0.0;1989-09-01;;;
1989;10;15.676;6.6;1988-10-01;2.3751515151515155;Flash flood;Notable
1989;11;;14.132;1988-11-01;;;
1989;12;1.0;0.95;1988-12-01;1.0526315789473684;Progresiva;Ordinario
1990;1;15.163;9.6;1990-01-01;1.5794791666666668;Rápida;Notable
1990;2;7.925;7.925;1990-02-01;1.0;Progresiva;Notable
1990;3;4.889;4.889;1990-03-01;1.0;Progresiva;Ordinario
1990;4;6.352;6.352;1990-04-01;1.0;Progresiva;Notable
1990;5;4.072;3.68;1990-05-01;1.1065217391304347;Progresiva;Ordinario
1990;6;1.411;1.312;1990-06-01;1.0754573170731707;Progresiva;Ordinario
1990;7;0.072;0.036;1990-07-01;2.0;Rápida;Ordinario
1990;8;0.0;0.0;1990-08-01;;;
1990;9;0.0;0.0;1990-09-01;;;
1990;10;1.709;1.312;1989-10-01;1.302591463414634;Moderada;Ordinario
1990;11;46.467;29.051;1989-11-01;1.5994974355443876;Rápida;Significativo
1990;12;49.272;38.362;1989-12-01;1.2843960168917157;Moderada;Significativo
1991;1;12.186;6.649;1991-01-01;1.8327568055346668;Rápida;Notable
1991;2;3.159;2.502;1991-02-01;1.262589928057554;Moderada;Ordinario
1991;3;27.499;13.798;1991-03-01;1.9929699956515436;Rápida;Notable
1991;4;2.353;2.353;1991-04-01;1.0;Progresiva;Ordinario
1991;5;0.967;0.967;1991-05-01;1.0;Progresiva;Ordinario
1991;6;0.446;0.446;1991-06-01;1.0;Progresiva;Ordinario
1991;7;0.0;0.0;1991-07-01;;;
1991;8;0.0;0.0;1991-08-01;;;
1991;9;0.21;0.105;1991-09-01;2.0;Rápida;Ordinario
1991;10;3.328;2.65;1990-10-01;1.2558490566037737;Moderada;Ordinario
1991;11;15.498;5.5;1990-11-01;2.8178181818181818;Flash flood;Notable
1991;12;1.529;1.529;1990-12-01;1.0;Progresiva;Ordinario
1992;1;7.396;7.396;1992-01-01;1.0;Progresiva;Notable
1992;2;1.071;0.967;1992-02-01;1.107549120992761;Progresiva;Ordinario
1992;3;3.328;0.761;1992-03-01;4.3731931668856765;Flash flood;Ordinario
1992;4;35.155;10.091;1992-04-01;3.483797443266277;Flash flood;Significativo
1992;5;21.937;15.158;1992-05-01;1.447222588732023;Moderada;Notable
1992;6;19.16;4.869;1992-06-01;3.935099609776135;Flash flood;Notable
1992;7;0.21;0.21;1992-07-01;1.0;Progresiva;Ordinario
1992;8;0.0;0.0;1992-08-01;;;
1992;9;0.0;0.0;1992-09-01;;;
1992;10;1.277;1.277;1991-10-01;1.0;Progresiva;Ordinario
1992;11;1.071;0.864;1991-11-01;1.2395833333333333;Moderada;Ordinario
1992;12;2.056;1.782;1991-12-01;1.1537598204264872;Progresiva;Ordinario
1993;1;1.106;1.106;1993-01-01;1.0;Progresiva;Ordinario
1993;2;2.486;1.479;1993-02-01;1.6808654496281272;Rápida;Ordinario
1993;3;4.211;3.797;1993-03-01;1.10903344745852;Progresiva;Ordinario
1993;4;2.031;2.031;1993-04-01;1.0;Progresiva;Ordinario
1993;5;32.195;10.967;1993-05-01;2.9356250569891493;Flash flood;Notable
1993;6;3.204;2.486;1993-06-01;1.2888173773129525;Moderada;Ordinario
1993;7;0.235;0.235;1993-07-01;1.0;Progresiva;Ordinario
1993;8;0.111;0.111;1993-08-01;1.0;Progresiva;Ordinario
1993;9;0.0;0.0;1993-09-01;;;
1993;10;51.774;7.479;1992-10-01;6.922583233052547;Flash flood;Significativo
1993;11;32.195;2.845;1992-11-01;;;Notable
1993;12;6.638;5.121;1992-12-01;1.296231204842804;Moderada;Notable
1994;1;204.839;149.595;1994-01-01;1.3692904174604765;Moderada;Excepcional
1994;2;4.306;4.037;1994-02-01;1.0666336388407234;Progresiva;Ordinario
1994;3;6.332;5.697;1994-03-01;1.1114621730735474;Progresiva;Notable
1994;4;1.087;1.087;1994-04-01;1.0;Progresiva;Ordinario
1994;5;65.239;36.127;1994-05-01;1.8058238990228914;Rápida;Significativo
1994;6;5.697;5.697;1994-06-01;1.0;Progresiva;Notable
1994;7;0.309;0.309;1994-07-01;1.0;Progresiva;Ordinario
1994;8;0.0;0.0;1994-08-01;;;
1994;9;0.0;0.0;1994-09-01;;;
1994;10;114.695;37.874;1993-10-01;3.028330781010719;Flash flood;Excepcional
1994;11;291.08;108.878;1993-11-01;2.6734510185712446;Flash flood;Excepcional
1994;12;0.418;0.418;1993-12-01;1.0;Progresiva;Ordinario
1995;1;63.105;13.684;1995-01-01;4.611590178310435;Flash flood;Significativo
1995;2;39.621;7.697;1995-02-01;5.147589970118228;Flash flood;Significativo
1995;3;1.3;1.087;1995-03-01;1.1959521619135236;Progresiva;Ordinario
1995;4;2.076;1.194;1995-04-01;1.7386934673366836;Rápida;Ordinario
1995;5;3.156;2.42;1995-05-01;1.3041322314049588;Moderada;Ordinario
1995;6;3.156;2.42;1995-06-01;1.3041322314049588;Moderada;Ordinario
1995;7;2.076;1.808;1995-07-01;1.1482300884955752;Progresiva;Ordinario
1995;8;0.0;0.0;1995-08-01;;;
1995;9;1.3;1.3;1995-09-01;1.0;Progresiva;Ordinario
1995;10;2.42;1.3;1994-10-01;1.8615384615384614;Rápida;Ordinario
1995;11;76.878;12.249;1994-11-01;6.276267450404115;Flash flood;Significativo
1995;12;1.3;0.874;1994-12-01;1.4874141876430207;Moderada;Ordinario
1996;1;117.604;29.864;1996-01-01;3.937985534422716;Flash flood;Excepcional
1996;2;28.359;17.411;1996-02-01;1.6287978863936592;Rápida;Notable
1996;3;9.691;9.013;1996-03-01;1.0752246754687673;Progresiva;Notable
1996;4;12.026;8.395;1996-04-01;1.4325193567599763;Moderada;Notable
1996;5;153.084;52.626;1996-05-01;2.9089043438604496;Flash flood;Excepcional
1996;6;2.506;2.506;1996-06-01;1.0;Progresiva;Ordinario
1996;7;0.405;0.335;1996-07-01;1.208955223880597;Moderada;Ordinario
1996;8;0.026;0.026;1996-08-01;1.0;Progresiva;Ordinario
1996;9;3.566;2.337;1996-09-01;1.5258878904578517;Rápida;Ordinario
1996;10;6.332;5.38;1995-10-01;1.1769516728624536;Progresiva;Notable
1996;11;100.346;26.246;1995-11-01;3.8232873580736118;Flash flood;Extremo
1996;12;185.456;81.921;1995-12-01;2.2638395527398343;Flash flood;Excepcional
1997;1;7.777;;1997-01-01;;;Notable
1997;2;4.798;4.363;1997-02-01;1.099702039880816;Progresiva;Ordinario
1997;3;2.506;2.506;1997-03-01;1.0;Progresiva;Ordinario
1997;4;36.127;9.322;1997-04-01;3.875455910748767;Flash flood;Significativo
1997;5;12.456;4.363;1997-05-01;2.854916341966536;Flash flood;Notable
1997;6;50.685;16.861;1997-06-01;3.006049463258407;Flash flood;Significativo
1997;7;1.378;0.83;1997-07-01;1.6602409638554216;Rápida;Ordinario
1997;8;1.498;1.498;1997-08-01;1.0;Progresiva;Ordinario
1997;9;1.139;0.405;1997-09-01;2.8123456790123456;Flash flood;Ordinario
1997;10;2.506;2.049;1996-10-01;1.2230356271351879;Moderada;Ordinario
1997;11;9.691;6.202;1996-11-01;1.5625604643663336;Rápida;Notable
1997;12;11.597;;1996-12-01;;;Notable
1998;1;167.041;12.885;1998-01-01;;;Excepcional
1998;2;52.626;12.026;1998-02-01;4.376018626309662;Flash flood;Significativo
1998;3;58.836;14.783;1998-03-01;3.9799770006088075;Flash flood;Significativo
1998;4;11.168;11.168;1998-04-01;1.0;Progresiva;Notable
1998;5;76.878;11.168;1998-05-01;6.883775071633238;Flash flood;Significativo
1998;6;49.715;24.182;1998-06-01;2.055868000992474;Flash flood;Significativo
1998;7;0.335;0.335;1998-07-01;1.0;Progresiva;Ordinario
1998;8;1.761;0.16;1998-08-01;;;Ordinario
1998;9;71.059;22.871;1998-09-01;3.106947662979319;Flash flood;Significativo
1998;10;50.685;8.395;1997-10-01;6.03752233472305;Flash flood;Significativo
1998;11;174.407;34.525;1997-11-01;5.0516147719044175;Flash flood;Excepcional
1998;12;189.333;84.443;1997-12-01;2.2421396681785346;Flash flood;Excepcional
1999;1;86.606;4.684;1999-01-01;;;Extremo
1999;2;1.365;1.365;1999-02-01;1.0;Progresiva;Ordinario
1999;3;6.136;3.459;1999-03-01;1.7739230991616075;Rápida;Notable
1999;4;5.846;2.861;1999-04-01;2.0433414889898636;Flash flood;Notable
1999;5;61.32;10.149;1999-05-01;6.041974578776235;Flash flood;Significativo
1999;6;0.826;0.826;1999-06-01;1.0;Progresiva;Ordinario
1999;7;0.0;0.0;1999-07-01;;;
1999;8;1.845;0.301;1999-08-01;6.129568106312292;Flash flood;Ordinario
1999;9;211.735;25.929;1999-09-01;8.165953179837249;Flash flood;Excepcional
1999;10;4.684;3.704;1998-10-01;1.2645788336933046;Moderada;Ordinario
1999;11;10.575;3.26;1998-11-01;3.2438650306748467;Flash flood;Notable
1999;12;10.149;4.684;1998-12-01;2.166737830913749;Flash flood;Notable
2000;1;0.987;0.987;2000-01-01;1.0;Progresiva;Ordinario
2000;2;12.799;4.974;2000-02-01;2.573180538801769;Flash flood;Notable
2000;3;2.154;1.582;2000-03-01;1.361567635903919;Moderada;Ordinario
2000;4;67.786;30.914;2000-04-01;2.192728213754286;Flash flood;Significativo
2000;5;16.803;9.341;2000-05-01;1.798843806872926;Rápida;Notable
2000;6;1.148;1.148;2000-06-01;1.0;Progresiva;Ordinario
2000;7;0.0;0.0;2000-07-01;;;
2000;8;0.0;0.0;2000-08-01;;;
2000;9;2.861;0.144;2000-09-01;;;Ordinario
2000;10;252.703;65.57;1999-10-01;3.8539423516852223;Flash flood;Excepcional
2000;11;5.555;5.265;1999-11-01;1.0550807217473883;Progresiva;Notable
2000;12;1.257;1.068;1999-12-01;1.1769662921348314;Progresiva;Ordinario
2001;1;163.802;102.219;2001-01-01;1.6024613819348654;Rápida;Excepcional
2001;2;63.49;37.098;2001-02-01;1.711413014178662;Rápida;Significativo
2001;3;192.615;72.355;2001-03-01;2.6620827862621796;Flash flood;Excepcional
2001;4;2.308;2.154;2001-04-01;1.0714948932219126;Progresiva;Ordinario
2001;5;22.66;2.154;2001-05-01;;;Notable
2001;6;0.542;0.542;2001-06-01;1.0;Progresiva;Ordinario
2001;7;0.0;0.0;2001-07-01;;;
2001;8;0.0;0.0;2001-08-01;;;
2001;9;0.115;0.115;2001-09-01;1.0;Progresiva;Ordinario
2001;10;17.929;3.704;2000-10-01;4.8404427645788335;Flash flood;Notable
2001;11;99.594;30.914;2000-11-01;3.221647150158504;Flash flood;Extremo
2001;12;219.529;63.49;2000-12-01;3.457694125059064;Flash flood;Excepcional
2002;1;60.523;16.158;2002-01-01;3.745698725089739;Flash flood;Significativo
2002;2;10.259;2.7;2002-02-01;3.7996296296296297;Flash flood;Notable
2002;3;24.586;14.338;2002-03-01;1.7147440368252196;Rápida;Notable
2002;4;5.989;5.444;2002-04-01;1.1001102130786187;Progresiva;Notable
2002;5;2.197;2.029;2002-05-01;1.0827994085756532;Progresiva;Ordinario
2002;6;0.558;0.418;2002-06-01;1.334928229665072;Moderada;Ordinario
2002;7;0.0;0.0;2002-07-01;;;
2002;8;0.0;0.0;2002-08-01;;;
2002;9;25.172;8.138;2002-09-01;3.093143278446793;Flash flood;Notable
2002;10;102.739;20.662;2001-10-01;4.972364727519118;Flash flood;Extremo
2002;11;1.196;0.418;2001-11-01;2.861244019138756;Flash flood;Ordinario
2002;12;0.305;0.305;2001-12-01;1.0;Progresiva;Ordinario
2003;1;72.073;25.757;2003-01-01;2.798190783088092;Flash flood;Significativo
2003;2;42.107;23.415;2003-02-01;1.7982916933589579;Rápida;Significativo
2003;3;41.365;19.115;2003-03-01;2.1640073240910285;Flash flood;Significativo
2003;4;20.146;9.505;2003-04-01;2.11951604418727;Flash flood;Notable
2003;5;3.308;2.903;2003-05-01;1.1395108508439544;Progresiva;Ordinario
2003;6;0.558;0.558;2003-06-01;1.0;Progresiva;Ordinario
2003;7;0.02;0.02;2003-07-01;1.0;Progresiva;Ordinario
2003;8;0.0;0.0;2003-08-01;;;
2003;9;3.713;0.0;2003-09-01;;;Ordinario
2003;10;8.138;4.188;2002-10-01;1.943170964660936;Rápida;Notable
2003;11;48.462;17.121;2002-11-01;2.830558962677414;Flash flood;Significativo
2003;12;98.1;50.085;2002-12-01;1.958670260557053;Rápida;Extremo
2004;1;2.749;2.414;2004-01-01;1.1387738193869097;Progresiva;Ordinario
2004;2;3.084;2.246;2004-02-01;1.3731077471059663;Moderada;Ordinario
2004;3;28.464;10.135;2004-03-01;2.8084854464726194;Flash flood;Notable
2004;4;13.294;4.078;2004-04-01;3.2599313388916134;Flash flood;Notable
2004;5;14.162;3.482;2004-05-01;4.067202757036186;Flash flood;Notable
2004;6;0.928;0.845;2004-06-01;1.098224852071006;Progresiva;Ordinario
2004;7;0.078;0.078;2004-07-01;1.0;Progresiva;Ordinario
2004;8;1.011;0.477;2004-08-01;2.1194968553459117;Flash flood;Ordinario
2004;9;0.018;0.013;2004-09-01;1.3846153846153846;Moderada;Ordinario
2004;10;121.465;29.797;2003-10-01;4.076417088968689;Flash flood;Excepcional
2004;11;45.225;16.471;2003-11-01;2.74573492805537;Flash flood;Significativo
2004;12;14.162;9.76;2003-12-01;1.4510245901639345;Moderada;Notable
2005;1;0.056;0.056;2005-01-01;1.0;Progresiva;Ordinario
2005;2;0.083;0.07;2005-02-01;1.1857142857142857;Progresiva;Ordinario
2005;3;30.47;10.35;2005-03-01;2.9439613526570048;Flash flood;Notable
2005;4;4.902;1.452;2005-04-01;3.37603305785124;Flash flood;Ordinario
2005;5;0.03;0.03;2005-05-01;1.0;Progresiva;Ordinario
2005;6;0.014;0.014;2005-06-01;1.0;Progresiva;Ordinario
2005;7;0.0;0.0;2005-07-01;;;
2005;8;0.0;0.0;2005-08-01;;;
2005;9;0.0;0.0;2005-09-01;;;
2005;10;239.787;23.501;2004-10-01;;;Excepcional
2005;11;1.673;0.986;2004-11-01;1.6967545638945234;Rápida;Ordinario
2005;12;1.257;0.37;2004-12-01;3.397297297297297;Flash flood;Ordinario
2006;1;0.819;0.708;2006-01-01;1.1567796610169492;Progresiva;Ordinario
2006;2;5.458;1.565;2006-02-01;3.4875399361022366;Flash flood;Notable
2006;3;103.259;33.263;2006-03-01;3.104320115443586;Flash flood;Extremo
2006;4;23.937;12.808;2006-04-01;1.8689100562148657;Rápida;Notable
