Qmd;prob_excedencia
32.47;0.7732907818829017
32.47;0.7794280103105438
32.469;0.7855652387381858
32.367;0.7917024671658279
32.199;0.79783969559347
31.9;0.8039769240211121
31.766;0.8101141524487541
31.766;0.8162513808763961
31.65;0.8223886093040382
31.425;0.8285258377316803
31.362;0.8346630661593225
31.345;0.8408002945869646
31.316;0.8469375230146067
31.199;0.8530747514422488
31.034;0.8592119798698907
30.926;0.8653492082975328
30.926;0.8714864367251749
30.926;0.877623665152817
30.926;0.8837608935804591
30.925;0.8898981220081011
30.831;0.8960353504357431
30.831;0.9021725788633852
30.831;0.9083098072910275
30.761;0.9144470357186695
30.285;0.9205842641463116
30.199;0.9267214925739536
30.086;0.9328587210015957
29.723;0.9389959494292378
29.518;0.9451331778568798
29.483;0.9512704062845219
29.356;0.957407634712164
29.305;0.963544863139806
29.199;0.9696820915674481
29.193;0.9758193199950902
28.975;0.9819565484227324
28.957;0.9880937768503745
28.859;0.9942310052780166
28.836;1.0003682337056585
28.836;1.0065054621333007
28.687;1.0126426905609427
28.687;1.0187799189885847
28.524;1.0249171474162269
28.524;1.0310543758438688
28.524;1.037191604271511
28.524;1.043328832699153
28.374;1.049466061126795
28.307;1.0556032895544374
28.199;1.0617405179820794
27.864;1.0678777464097213
27.744;1.0740149748373635
27.744;1.0801522032650055
27.744;1.0862894316926477
27.554;1.0924266601202897
27.554;1.0985638885479316
27.554;1.1047011169755738
27.489;1.1108383454032158
27.438;1.116975573830858
27.414;1.1231128022585
27.274;1.1292500306861422
27.199;1.1353872591137844
27.151;1.1415244875414263
26.98;1.1476617159690683
26.864;1.1537989443967105
26.795;1.1599361728243525
26.777;1.1660734012519947
26.735;1.1722106296796366
26.418;1.1783478581072786
26.199;1.1844850865349208
26.182;1.1906223149625628
26.182;1.196759543390205
26.182;1.2028967718178472
26.151;1.2090340002454891
26.151;1.2151712286731313
26.151;1.2213084571007733
26.151;1.2274456855284155
25.916;1.2335829139560575
25.864;1.2397201423836994
25.721;1.2458573708113416
25.619;1.2519945992389836
25.599;1.2581318276666258
25.385;1.2642690560942678
25.361;1.27040628452191
25.199;1.2765435129495522
24.963;1.2826807413771941
24.951;1.288817969804836
24.864;1.2949551982324783
24.864;1.3010924266601203
24.864;1.3072296550877625
24.863;1.3133668835154044
24.739;1.3195041119430464
24.739;1.3256413403706886
24.739;1.3317785687983306
24.739;1.3379157972259728
24.739;1.344053025653615
24.739;1.350190254081257
24.739;1.3563274825088991
24.513;1.362464710936541
24.47;1.368601939364183
24.352;1.3747391677918253
24.335;1.3808763962194672
24.199;1.3870136246471094
24.017;1.3931508530747514
24.017;1.3992880815023934
23.942;1.4054253099300356
23.932;1.4115625383576775
23.811;1.4176997667853197
23.811;1.423836995212962
23.808;1.429974223640604
23.769;1.436111452068246
23.626;1.442248680495888
23.296;1.4483859089235303
23.296;1.4545231373511722
23.296;1.4606603657788142
23.296;1.4667975942064564
23.236;1.4729348226340984
23.236;1.4790720510617406
23.199;1.4852092794893825
23.149;1.4913465079170247
23.109;1.497483736344667
23.109;1.5036209647723089
23.109;1.5097581931999509
23.109;1.515895421627593
23.103;1.522032650055235
22.957;1.5281698784828772
22.932;1.5343071069105192
22.932;1.5404443353381612
22.932;1.5465815637658034
22.932;1.5527187921934453
22.802;1.5588560206210875
22.725;1.5649932490487295
22.725;1.5711304774763717
22.574;1.5772677059040137
22.524;1.5834049343316559
22.488;1.5895421627592978
22.408;1.59567939118694
22.2;1.6018166196145822
22.199;1.6079538480422242
21.912;1.6140910764698664
21.912;1.6202283048975081
21.776;1.6263655333251505
21.776;1.6325027617527923
21.714;1.6386399901804345
21.706;1.6447772186080765
21.706;1.6509144470357187
21.706;1.6570516754633606
21.706;1.6631889038910028
21.706;1.669326132318645
21.667;1.675463360746287
21.645;1.6816005891739292
21.567;1.6877378176015712
21.567;1.6938750460292133
21.519;1.700012274456855
21.519;1.7061495028844975
21.297;1.7122867313121393
21.199;1.7184239597397815
21.105;1.7245611881674234
21.092;1.7306984165950656
21.092;1.7368356450227076
21.004;1.7429728734503498
20.988;1.749110101877992
20.988;1.755247330305634
20.947;1.7613845587332762
20.933;1.7675217871609181
20.933;1.7736590155885603
20.762;1.7797962440162023
20.723;1.7859334724438445
20.723;1.7920707008714862
20.723;1.7982079292991286
20.657;1.8043451577267704
20.645;1.8104823861544126
20.645;1.816619614582055
20.587;1.8227568430096968
20.587;1.828894071437339
20.587;1.835031299864981
20.535;1.8411685282926231
20.386;1.847305756720265
20.314;1.8534429851479073
20.302;1.8595802135755493
20.302;1.8657174420031915
20.302;1.8718546704308332
20.302;1.8779918988584756
20.199;1.8841291272861174
20.148;1.8902663557137596
19.987;1.896403584141402
19.987;1.9025408125690437
19.931;1.908678040996686
19.925;1.914815269424328
19.925;1.92095249785197
19.811;1.927089726279612
19.686;1.9332269547072543
19.601;1.9393641831348962
19.601;1.9455014115625384
19.601;1.9516386399901804
19.574;1.9577758684178226
19.574;1.9639130968454648
19.501;1.9700503252731068
19.432;1.976187553700749
19.432;1.9823247821283907
19.432;1.988462010556033
19.424;1.9945992389836749
19.263;2.000736467411317
19.263;2.006873695838959
19.263;2.0130109242666014
19.263;2.019148152694243
19.263;2.0252853811218854
19.263;2.0314226095495274
19.223;2.0375598379771693
19.199;2.0436970664048117
18.899;2.0498342948324537
18.899;2.0559715232600957
18.899;2.0621087516877377
18.899;2.06824598011538
18.899;2.074383208543022
18.899;2.080520436970664
18.899;2.086657665398306
18.899;2.0927948938259484
18.899;2.09893212225359
18.899;2.1050693506812324
18.899;2.1112065791088748
18.899;2.1173438075365163
18.899;2.1234810359641587
18.899;2.1296182643918007
18.899;2.1357554928194427
18.882;2.1418927212470846
18.864;2.148029949674727
18.753;2.154167178102369
18.66;2.160304406530011
18.66;2.166441634957653
18.66;2.1725788633852954
18.66;2.1787160918129373
18.634;2.1848533202405793
18.597;2.1909905486682217
18.597;2.1971277770958633
18.597;2.2032650055235057
18.329;2.2094022339511477
18.268;2.2155394623787896
18.264;2.2216766908064316
18.223;2.227813919234074
18.199;2.233951147661716
18.181;2.240088376089358
18.181;2.246225604517
18.13;2.2523628329446423
18.118;2.2585000613722843
18.057;2.2646372897999263
18.057;2.2707745182275687
18.057;2.2769117466552102
18.057;2.2830489750828526
18.046;2.2891862035104946
18.046;2.2953234319381366
17.85;2.3014606603657786
17.776;2.307597888793421
17.776;2.313735117221063
17.776;2.319872345648705
17.75;2.3260095740763473
17.743;2.3321468025039893
17.739;2.3382840309316313
17.731;2.3444212593592733
17.731;2.3505584877869157
17.731;2.356695716214557
17.692;2.3628329446421996
17.666;2.3689701730698416
17.666;2.375107401497484
17.666;2.3812446299251255
17.656;2.387381858352768
17.454;2.39351908678041
17.454;2.399656315208052
17.454;2.4057935436356943
17.242;2.4119307720633363
17.242;2.4180680004909783
17.223;2.4242052289186202
17.223;2.4303424573462626
17.223;2.4364796857739046
17.223;2.4426169142015466
17.199;2.4487541426291886
17.147;2.454891371056831
17.118;2.4610285994844725
16.985;2.467165827912115
16.985;2.4733030563397573
16.851;2.479440284767399
16.851;2.4855775131950413
16.851;2.4917147416226832
16.851;2.497851970050325
16.826;2.503989198477967
16.804;2.5101264269056096
16.745;2.5162636553332516
16.745;2.5224008837608936
16.701;2.5285381121885355
16.671;2.534675340616178
16.656;2.54081256904382
16.614;2.546949797471462
16.563;2.5530870258991043
16.563;2.559224254326746
16.563;2.5653614827543882
16.563;2.57149871118203
16.563;2.577635939609672
16.563;2.583773168037314
16.563;2.5899103964649566
16.563;2.5960476248925985
16.563;2.6021848533202405
16.563;2.6083220817478825
16.563;2.614459310175525
16.563;2.620596538603167
16.563;2.626733767030809
16.563;2.6328709954584513
16.563;2.639008223886093
16.428;2.645145452313735
16.398;2.651282680741377
16.304;2.657419909169019
16.28;2.663557137596661
16.248;2.6696943660243035
16.248;2.6758315944519455
16.248;2.6819688228795875
16.248;2.68810605130723
16.234;2.694243279734872
16.212;2.700380508162514
16.199;2.706517736590156
16.118;2.7126549650177982
16.118;2.7187921934454398
16.118;2.724929421873082
16.118;2.731066650300724
16.079;2.737203878728366
16.075;2.743341107156008
16.075;2.7494783355836505
15.979;2.7556155640112925
15.979;2.7617527924389345
15.979;2.767890020866577
15.957;2.774027249294219
15.801;2.780164477721861
15.725;2.786301706149503
15.704;2.792438934577145
15.704;2.7985761630047867
15.704;2.804713391432429
15.692;2.810850619860071
15.656;2.816987848287713
15.656;2.823125076715355
15.562;2.8292623051429975
15.54;2.8353995335706395
15.54;2.8415367619982814
15.54;2.847673990425924
15.54;2.853811218853566
15.54;2.859948447281208
15.539;2.8660856757088498
15.467;2.872222904136492
15.402;2.8783601325641337
15.395;2.884497360991776
15.354;2.890634589419418
15.253;2.8967718178470605
15.253;2.9029090462747025
15.199;2.9090462747023444
15.194;2.9151835031299864
15.17;2.9213207315576284
15.161;2.927457959985271
15.154;2.933595188412913
15.129;2.9397324168405548
15.103;2.9458696452681967
14.962;2.952006873695839
14.962;2.958144102123481
14.962;2.964281330551123
14.95;2.970418558978765
14.941;2.9765557874064075
14.941;2.9826930158340494
14.941;2.9888302442616914
14.88;2.994967472689334
14.811;3.0011047011169754
14.811;3.0072419295446178
14.811;3.0133791579722597
14.811;3.0195163863999017
14.8;3.0256536148275437
14.733;3.031790843255186
14.733;3.037928071682828
14.733;3.04406530011047
14.733;3.0502025285381125
14.704;3.0563397569657544
14.617;3.0624769853933964
14.617;3.0686142138210384
14.617;3.074751442248681
14.617;3.0808886706763223
14.615;3.0870258991039647
14.593;3.0931631275316067
14.593;3.0993003559592487
14.593;3.1054375843868907
14.569;3.111574812814533
14.526;3.117712041242175
14.526;3.123849269669817
14.526;3.129986498097459
14.43;3.1361237265251014
14.348;3.1422609549527434
14.32;3.1483981833803854
14.32;3.1545354118080273
14.271;3.1606726402356697
14.271;3.1668098686633117
14.26;3.1729470970909537
14.259;3.1790843255185957
14.259;3.185221553946238
14.259;3.19135878237388
14.24;3.197496010801522
14.227;3.2036332392291644
14.227;3.2097704676568064
14.227;3.2159076960844484
14.227;3.22204492451209
14.227;3.2281821529397328
14.227;3.2343193813673747
14.227;3.2404566097950163
14.227;3.2465938382226582
14.227;3.252731066650301
14.227;3.2588682950779426
14.227;3.2650055235055846
14.227;3.2711427519332275
14.227;3.277279980360869
14.227;3.283417208788511
14.227;3.289554437216153
14.227;3.2956916656437953
14.227;3.3018288940714373
14.227;3.3079661224990793
14.227;3.3141033509267213
14.199;3.3202405793543637
14.18;3.3263778077820056
14.082;3.3325150362096476
14.074;3.33865226463729
14.074;3.344789493064932
14.074;3.350926721492574
14.074;3.357063949920216
14.059;3.3632011783478584
13.962;3.3693384067755003
13.931;3.3754756352031423
13.885;3.3816128636307843
13.809;3.3877500920584267
13.809;3.3938873204860687
13.78;3.40002454891371
13.705;3.406161777341352
13.689;3.412299005768995
13.643;3.418436234196637
13.643;3.4245734626242785
13.571;3.4307106910519214
13.561;3.436847919479563
13.561;3.442985147907205
13.561;3.449122376334847
13.53;3.4552596047624897
13.53;3.4613968331901313
13.53;3.4675340616177732
13.53;3.473671290045415
13.53;3.4798085184730576
13.53;3.4859457469006996
13.53;3.4920829753283416
13.473;3.498220203755984
13.415;3.504357432183626
13.415;3.510494660611268
13.395;3.51663188903891
13.395;3.5227691174665523
13.395;3.5289063458941943
13.347;3.5350435743218362
13.347;3.541180802749478
13.34;3.5473180311771206
13.32;3.5534552596047626
13.24;3.5595924880324046
13.199;3.565729716460047
13.172;3.571866944887689
13.06;3.578004173315331
13.059;3.5841414017429725
13.059;3.5902786301706153
13.059;3.5964158585982573
13.059;3.602553087025899
13.059;3.608690315453541
13.059;3.6148275438811837
13.059;3.620964772308825
13.059;3.627102000736467
13.059;3.63323922916411
13.059;3.6393764575917515
13.059;3.6455136860193935
13.059;3.6516509144470355
13.059;3.657788142874678
13.059;3.66392537130232
13.059;3.670062599729962
13.059;3.676199828157604
13.059;3.6823370565852462
13.059;3.688474285012888
13.046;3.69461151344053
13.046;3.700748741868172
13.046;3.7068859702958146
13.046;3.7130231987234565
12.993;3.7191604271510985
12.993;3.725297655578741
12.993;3.731434884006383
12.962;3.737572112434025
12.95;3.7437093408616664
12.9;3.7498465692893093
12.9;3.7559837977169512
12.897;3.7621210261445928
12.897;3.7682582545722347
12.885;3.7743954829998776
12.885;3.780532711427519
12.885;3.786669939855161
12.854;3.792807168282804
12.854;3.7989443967104455
12.798;3.8050816251380875
12.794;3.8112188535657294
12.794;3.817356081993372
12.765;3.823493310421014
12.746;3.829630538848656
12.593;3.8357677672762978
12.592;3.84190499570394
12.592;3.848042224131582
12.592;3.854179452559224
12.571;3.8603166809868665
12.561;3.8664539094145085
12.561;3.8725911378421505
12.561;3.8787283662697924
12.561;3.884865594697435
12.561;3.891002823125077
12.561;3.897140051552719
12.561;3.903277279980361
12.561;3.909414508408003
12.46;3.915551736835645
12.46;3.9216889652632867
12.46;3.9278261936909296
12.424;3.9339634221185715
12.395;3.9401006505462135
12.338;3.946237878973855
12.338;3.952375107401498
12.281;3.9585123358291394
12.281;3.9646495642567814
12.281;3.9707867926844234
12.252;3.976924021112066
12.21;3.9830612495397077
12.202;3.9891984779673497
12.199;3.995335706394992
12.156;4.001472934822634
12.149;4.007610163250276
12.149;4.013747391677918
12.126;4.019884620105561
12.126;4.026021848533203
12.126;4.032159076960844
12.126;4.038296305388486
12.126;4.044433533816129
12.126;4.050570762243771
12.126;4.056707990671413
12.126;4.062845219099055
12.126;4.068982447526697
12.126;4.075119675954339
12.126;4.081256904381981
12.126;4.0873941328096235
12.126;4.0935313612372655
12.126;4.099668589664907
12.126;4.105805818092549
12.126;4.111943046520191
12.126;4.118080274947833
12.126;4.124217503375475
12.077;4.130354731803117
12.077;4.13649196023076
12.077;4.142629188658402
12.077;4.148766417086044
12.07;4.154903645513686
12.046;4.161040873941328
12.046;4.16717810236897
12.037;4.173315330796612
12.025;4.179452559224255
12.025;4.185589787651897
12.016;4.191727016079538
11.962;4.19786424450718
11.962;4.204001472934823
11.962;4.210138701362465
11.919;4.216275929790107
11.84;4.2224131582177495
11.806;4.2285503866453915
11.8;4.234687615073033
11.8;4.240824843500675
11.8;4.246962071928317
11.8;4.253099300355959
11.727;4.259236528783601
11.66;4.265373757211243
11.66;4.271510985638885
11.66;4.277648214066527
11.66;4.283785442494169
11.66;4.289922670921812
11.66;4.296059899349454
11.66;4.302197127777096
11.655;4.308334356204738
11.655;4.31447158463238
11.605;4.320608813060022
11.602;4.326746041487664
11.592;4.332883269915306
11.592;4.339020498342949
11.592;4.345157726770591
11.592;4.351294955198233
11.592;4.357432183625875
11.58;4.363569412053517
11.578;4.369706640481159
11.578;4.375843868908801
11.526;4.3819810973364435
11.526;4.3881183257640854
11.526;4.3942555541917265
11.5;4.4003927826193685
11.5;4.406530011047011
11.5;4.412667239474653
11.5;4.418804467902295
11.496;4.424941696329937
11.496;4.431078924757579
11.453;4.437216153185221
11.448;4.443353381612863
11.366;4.449490610040506
11.366;4.455627838468148
11.36;4.46176506689579
11.333;4.467902295323432
11.331;4.474039523751074
11.331;4.480176752178716
11.305;4.486313980606358
11.305;4.492451209034
11.285;4.498588437461643
11.25;4.504725665889285
11.202;4.510862894316927
11.199;4.517000122744569
11.193;4.523137351172211
11.193;4.529274579599853
11.193;4.5354118080274946
11.193;4.541549036455137
11.193;4.547686264882779
11.193;4.5538234933104205
11.193;4.559960721738062
11.166;4.566097950165705
11.166;4.572235178593347
11.138;4.578372407020989
11.108;4.584509635448632
11.103;4.590646863876273
11.103;4.596784092303915
11.1;4.602921320731557
11.1;4.6090585491592
11.032;4.615195777586842
11.03;4.621333006014484
11.016;4.627470234442126
11.015;4.633607462869768
11.015;4.63974469129741
11.009;4.645881919725052
11.009;4.652019148152695
10.988;4.658156376580337
10.988;4.664293605007979
10.988;4.670430833435621
10.988;4.676568061863263
10.918;4.6827052902909045
10.915;4.6888425187185465
10.883;4.6949797471461885
10.883;4.701116975573831
10.883;4.707254204001473
10.847;4.713391432429114
10.845;4.719528660856757
10.845;4.725665889284399
10.845;4.731803117712041
10.832;4.737940346139683
10.81;4.744077574567326
10.768;4.750214802994968
10.758;4.756352031422609
10.73;4.762489259850251
10.73;4.768626488277894
10.727;4.774763716705536
10.727;4.780900945133178
10.727;4.78703817356082
10.727;4.793175401988462
10.727;4.799312630416104
10.727;4.805449858843746
10.727;4.811587087271389
10.727;4.817724315699031
10.727;4.823861544126673
10.683;4.8299987725543145
10.683;4.8361360009819565
10.683;4.8422732294095985
10.683;4.8484104578372405
10.683;4.854547686264882
10.683;4.860684914692525
10.683;4.866822143120167
10.683;4.872959371547809
10.61;4.879096599975451
10.61;4.885233828403093
10.555;4.891371056830735
10.555;4.897508285258377
10.545;4.90364551368602
10.535;4.909782742113662
10.522;4.915919970541303
10.522;4.922057198968945
10.521;4.928194427396588
10.521;4.93433165582423
10.505;4.940468884251872
10.48;4.946606112679515
10.48;4.952743341107156
10.461;4.958880569534798
10.461;4.96501779796244
10.412;4.9711550263900826
10.412;4.9772922548177245
10.387;4.9834294832453665
10.387;4.9895667116730085
10.387;4.99570394010065
10.373;5.001841168528292
10.373;5.007978396955934
10.37;5.014115625383577
10.37;5.020252853811219
10.36;5.026390082238861
10.36;5.032527310666503
10.36;5.038664539094145
10.36;5.044801767521787
10.261;5.050938995949429
10.261;5.057076224377071
10.261;5.063213452804714
10.26;5.069350681232356
10.26;5.075487909659997
10.26;5.08162513808764
10.26;5.087762366515282
10.26;5.093899594942924
10.26;5.100036823370566
10.26;5.106174051798209
10.26;5.11231128022585
10.26;5.118448508653492
10.26;5.124585737081134
10.26;5.1307229655087765
10.26;5.1368601939364185
10.26;5.14299742236406
10.26;5.149134650791702
10.26;5.155271879219344
10.26;5.161409107646986
10.26;5.167546336074628
10.258;5.173683564502271
10.258;5.179820792929913
10.258;5.185958021357555
10.258;5.192095249785197
10.258;5.198232478212839
10.199;5.204369706640481
10.107;5.210506935068123
10.107;5.216644163495765
10.095;5.222781391923408
10.095;5.22891862035105
10.092;5.235055848778691
10.055;5.241193077206334
10.055;5.247330305633976
10.055;5.253467534061618
10.055;5.25960476248926
10.04;5.2657419909169025
10.04;5.2718792193445445
10.04;5.278016447772186
10.039;5.284153676199828
10.039;5.29029090462747
10.039;5.296428133055112
10.019;5.302565361482754
10.016;5.308702589910396
10.016;5.314839818338038
10.016;5.32097704676568
10.016;5.327114275193322
10.016;5.333251503620965
10.016;5.339388732048607
9.99;5.345525960476249
9.99;5.351663188903891
9.99;5.357800417331533
9.99;5.363937645759175
9.926;5.370074874186817
9.926;5.37621210261446
9.922;5.382349331042102
9.912;5.388486559469744
9.873;5.394623787897386
9.873;5.400761016325028
9.833;5.40689824475267
9.833;5.413035473180312
9.833;5.419172701607954
9.833;5.4253099300355965
9.833;5.4314471584632384
9.833;5.4375843868908795
9.833;5.443721615318522
9.833;5.449858843746164
9.833;5.455996072173806
9.805;5.462133300601448
9.794;5.468270529029091
9.794;5.474407757456732
9.793;5.480544985884374
9.793;5.486682214312016
9.793;5.492819442739659
9.793;5.498956671167301
9.793;5.505093899594943
9.793;5.511231128022585
9.793;5.517368356450227
9.793;5.523505584877869
9.793;5.529642813305511
9.793;5.535780041733154
9.793;5.541917270160796
9.759;5.548054498588438
9.679;5.55419172701608
9.653;5.560328955443722
9.653;5.566466183871364
9.653;5.572603412299006
9.653;5.5787406407266475
9.639;5.58487786915429
9.639;5.591015097581932
9.639;5.5971523260095735
9.62;5.603289554437216
9.62;5.609426782864858
9.62;5.6155640112925
9.62;5.621701239720142
9.6;5.627838468147785
9.6;5.633975696575426
9.598;5.640112925003068
9.582;5.64625015343071
9.548;5.652387381858353
9.548;5.658524610285995
9.502;5.664661838713637
9.494;5.670799067141279
9.494;5.676936295568921
9.49;5.683073523996563
9.477;5.689210752424205
9.424;5.695347980851848
9.424;5.70148520927949
9.408;5.707622437707132
9.408;5.713759666134774
9.408;5.719896894562416
9.38;5.7260341229900575
9.327;5.7321713514176995
9.327;5.738308579845342
9.327;5.744445808272984
9.327;5.750583036700626
9.327;5.756720265128267
9.327;5.76285749355591
9.327;5.768994721983552
9.327;5.775131950411194
9.327;5.781269178838836
9.327;5.787406407266479
9.327;5.793543635694121
9.327;5.799680864121762
9.327;5.805818092549405
9.327;5.811955320977047
9.307;5.818092549404689
9.307;5.824229777832331
9.307;5.830367006259973
9.307;5.836504234687615
9.307;5.842641463115257
9.307;5.848778691542899
9.307;5.854915919970542
9.307;5.861053148398184
9.307;5.867190376825826
9.275;5.8733276052534675
9.275;5.8794648336811095
9.275;5.8856020621087515
9.253;5.8917392905363934
9.25;5.897876518964036
9.25;5.904013747391678
9.25;5.91015097581932
9.25;5.916288204246962
9.25;5.922425432674604
9.25;5.928562661102246
9.25;5.934699889529888
9.25;5.94083711795753
9.25;5.946974346385173
9.25;5.953111574812815
9.223;5.959248803240456
9.21;5.965386031668099
9.21;5.971523260095741
9.199;5.977660488523383
9.16;5.983797716951025
9.145;5.989934945378668
9.145;5.996072173806309
9.132;6.002209402233951
9.111;6.008346630661593
9.111;6.0144838590892356
9.068;6.0206210875168775
9.068;6.0267583159445195
9.068;6.0328955443721615
9.065;6.039032772799803
9.062;6.045170001227445
9.062;6.051307229655087
9.062;6.05744445808273
9.062;6.063581686510372
9.05;6.069718914938014
9.046;6.075856143365656
9.046;6.081993371793298
8.985;6.08813060022094
8.983;6.094267828648582
8.983;6.100405057076225
8.983;6.106542285503867
8.983;6.112679513931509
8.983;6.11881674235915
8.983;6.124953970786793
8.983;6.131091199214435
8.983;6.137228427642077
8.983;6.143365656069719
8.93;6.149502884497362
8.923;6.155640112925003
8.923;6.161777341352645
8.923;6.167914569780287
8.923;6.1740517982079295
8.923;6.1801890266355715
8.923;6.186326255063213
8.923;6.192463483490855
8.904;6.198600711918497
8.904;6.204737940346139
8.904;6.210875168773781
8.904;6.217012397201424
8.894;6.223149625629066
8.88;6.229286854056708
8.88;6.23542408248435
8.88;6.241561310911992
8.88;6.247698539339634
8.861;6.253835767767277
8.861;6.259972996194918
8.83;6.266110224622561
8.828;6.272247453050203
8.807;6.278384681477844
8.807;6.284521909905487
8.784;6.290659138333128
8.784;6.296796366760771
8.784;6.302933595188414
8.784;6.309070823616055
8.72;6.3152080520436975
8.72;6.3213452804713395
8.72;6.327482508898981
8.718;6.333619737326623
8.718;6.339756965754266
8.694;6.345894194181907
8.694;6.352031422609549
8.656;6.358168651037191
8.656;6.364305879464833
8.656;6.370443107892476
8.656;6.376580336320117
8.656;6.38271756474776
8.646;6.388854793175403
8.617;6.394992021603044
8.617;6.401129250030686
8.617;6.407266478458329
8.617;6.41340370688597
8.617;6.419540935313613
8.617;6.425678163741254
8.615;6.431815392168897
8.613;6.437952620596539
8.61;6.44408984902418
8.61;6.450227077451823
8.604;6.4563643058794655
8.604;6.462501534307107
8.604;6.4686387627347495
8.604;6.474775991162391
8.604;6.4809132195900325
8.604;6.487050448017675
8.604;6.4931876764453165
8.599;6.499324904872959
8.533;6.505462133300602
8.533;6.511599361728243
8.533;6.517736590155885
8.533;6.523873818583528
8.533;6.530011047011169
8.531;6.536148275438812
8.531;6.542285503866455
8.531;6.548422732294096
8.531;6.554559960721738
8.522;6.56069718914938
8.522;6.566834417577022
8.511;6.572971646004665
8.51;6.579108874432306
8.51;6.585246102859949
8.51;6.591383331287591
8.51;6.597520559715233
8.51;6.603657788142875
8.509;6.6097950165705175
8.5;6.615932244998159
8.5;6.622069473425801
8.5;6.6282067018534425
8.468;6.634343930281085
8.437;6.640481158708727
8.437;6.646618387136368
8.394;6.652755615564011
8.394;6.658892843991654
8.394;6.665030072419295
8.394;6.671167300846938
8.394;6.67730452927458
8.394;6.683441757702221
8.394;6.689578986129864
8.394;6.695716214557505
8.394;6.701853442985148
8.394;6.707990671412791
8.394;6.714127899840432
8.394;6.720265128268074
8.394;6.726402356695717
8.394;6.732539585123358
8.394;6.738676813551001
8.394;6.744814041978642
8.394;6.750951270406285
8.394;6.757088498833927
8.39;6.763225727261569
8.39;6.7693629556892105
8.39;6.775500184116853
8.39;6.7816374125444945
8.358;6.787774640972137
8.325;6.793911869399779
8.324;6.80004909782742
8.324;6.806186326255063
8.324;6.812323554682704
8.299;6.818460783110347
8.284;6.82459801153799
8.284;6.830735239965631
8.284;6.836872468393274
8.28;6.843009696820916
8.28;6.849146925248557
8.28;6.8552841536762
8.28;6.861421382103843
8.28;6.867558610531484
8.28;6.873695838959126
8.278;6.879833067386768
8.278;6.88597029581441
